"GovTrustID","YR","Lib_Dem_Lean_Dem","Cons_Mod_Dem_Lean_Dem","Mod_Lib_Rep_Lean_Rep","Cons_Rep_Lean_Rep","Dem_Lean_Dem","Rep_Lean_Rep","Hispanic","Black","White","Asian"
606,2010,37,21,23,7,36,7,37,37,20,
607,2010,37,21,23,7,36,7,,,21,
608,2010,37,21,23,7,36,7,,,18,
609,2010,37,21,23,7,36,7,26,37,20,
610,2010,37,21,23,7,36,7,,,22,
611,2010,37,21,23,7,36,7,,,16,
612,2010,37,21,23,7,36,7,,,16,
613,2010,37,21,23,7,27,13,,40,15,
614,2010,37,21,23,7,27,13,,,17,
615,2010,37,21,23,7,27,13,37,37,20,
616,2010,37,21,23,7,27,13,,,21,
617,2010,37,21,23,7,27,13,,,18,
618,2010,37,21,23,7,27,13,26,37,20,
619,2010,37,21,23,7,27,13,,,22,
620,2010,37,21,23,7,27,13,,,16,
621,2010,37,21,23,7,27,13,,,16,
622,2010,37,21,23,7,35,13,,40,15,
623,2010,37,21,23,7,35,13,,,17,
624,2010,37,21,23,7,35,13,37,37,20,
625,2010,37,21,23,7,35,13,,,21,
626,2010,37,21,23,7,35,13,,,18,
627,2010,37,21,23,7,35,13,26,37,20,
628,2010,37,21,23,7,35,13,,,22,
629,2010,37,21,23,7,35,13,,,16,
630,2010,37,21,23,7,35,13,,,16,
631,2010,37,21,23,7,31,18,,40,15,
632,2010,37,21,23,7,31,18,,,17,
633,2010,37,21,23,7,31,18,37,37,20,
634,2010,37,21,23,7,31,18,,,21,
635,2010,37,21,23,7,31,18,,,18,
636,2010,37,21,23,7,31,18,26,37,20,
637,2010,37,21,23,7,31,18,,,22,
638,2010,37,21,23,7,31,18,,,16,
639,2010,37,21,23,7,31,18,,,16,
640,2010,37,21,23,7,27,14,,40,15,
641,2010,37,21,23,7,27,14,,,17,
642,2010,37,21,23,7,27,14,37,37,20,
643,2010,37,21,23,7,27,14,,,21,
644,2010,37,21,23,7,27,14,,,18,
645,2010,37,21,23,7,27,14,26,37,20,
646,2010,37,21,23,7,27,14,,,22,
647,2010,37,21,23,7,27,14,,,16,
648,2010,37,21,23,7,27,14,,,16,
649,2010,37,21,23,7,32,13,,40,15,
650,2010,37,21,23,7,32,13,,,17,
651,2010,37,21,23,7,32,13,37,37,20,
652,2010,37,21,23,7,32,13,,,21,
653,2010,37,21,23,7,32,13,,,18,
654,2010,37,21,23,7,32,13,26,37,20,
655,2010,37,21,23,7,32,13,,,22,
656,2010,37,21,23,7,32,13,,,16,
657,2010,37,21,23,7,32,13,,,16,
658,2010,37,21,23,7,34,18,,40,15,
659,2010,37,21,23,7,34,18,,,17,
660,2010,37,21,23,7,34,18,37,37,20,
661,2010,37,21,23,7,34,18,,,21,
662,2010,37,21,23,7,34,18,,,18,
663,2010,37,21,23,7,34,18,26,37,20,
664,2010,37,21,23,7,34,18,,,22,
665,2010,37,21,23,7,34,18,,,16,
666,2010,37,21,23,7,34,18,,,16,
667,2010,37,21,23,7,31,9,,40,15,
668,2010,37,21,23,7,31,9,,,17,
669,2010,37,21,23,7,31,9,37,37,20,
670,2010,37,21,23,7,31,9,,,21,
671,2010,37,21,23,7,31,9,,,18,
672,2010,37,21,23,7,31,9,26,37,20,
673,2010,37,21,23,7,31,9,,,22,
674,2010,37,21,23,7,31,9,,,16,
675,2010,37,21,23,7,31,9,,,16,
676,2010,37,21,23,7,23,16,,40,15,
677,2010,37,21,23,7,23,16,,,17,
678,2010,37,21,23,7,23,16,37,37,20,
679,2010,37,21,23,7,23,16,,,21,
680,2010,37,21,23,7,23,16,,,18,
681,2010,37,21,23,7,23,16,26,37,20,
682,2010,37,21,23,7,23,16,,,22,
683,2010,37,21,23,7,23,16,,,16,
684,2010,37,21,23,7,23,16,,,16,
685,2010,36,31,19,11,36,7,,40,15,
686,2010,36,31,19,11,36,7,,,17,
687,2010,36,31,19,11,36,7,37,37,20,
688,2010,36,31,19,11,36,7,,,21,
689,2010,36,31,19,11,36,7,,,18,
690,2010,36,31,19,11,36,7,26,37,20,
691,2010,36,31,19,11,36,7,,,22,
692,2010,36,31,19,11,36,7,,,16,
693,2010,36,31,19,11,36,7,,,16,
694,2010,36,31,19,11,27,13,,40,15,
695,2010,36,31,19,11,27,13,,,17,
696,2010,36,31,19,11,27,13,37,37,20,
697,2010,36,31,19,11,27,13,,,21,
698,2010,36,31,19,11,27,13,,,18,
699,2010,36,31,19,11,27,13,26,37,20,
700,2010,36,31,19,11,27,13,,,22,
701,2010,36,31,19,11,27,13,,,16,
702,2010,36,31,19,11,27,13,,,16,
703,2010,36,31,19,11,35,13,,40,15,
704,2010,36,31,19,11,35,13,,,17,
705,2010,36,31,19,11,35,13,37,37,20,
706,2010,36,31,19,11,35,13,,,21,
707,2010,36,31,19,11,35,13,,,18,
708,2010,36,31,19,11,35,13,26,37,20,
709,2010,36,31,19,11,35,13,,,22,
710,2010,36,31,19,11,35,13,,,16,
711,2010,36,31,19,11,35,13,,,16,
712,2010,36,31,19,11,31,18,,40,15,
713,2010,36,31,19,11,31,18,,,17,
714,2010,36,31,19,11,31,18,37,37,20,
715,2010,36,31,19,11,31,18,,,21,
716,2010,36,31,19,11,31,18,,,18,
717,2010,36,31,19,11,31,18,26,37,20,
718,2010,36,31,19,11,31,18,,,22,
719,2010,36,31,19,11,31,18,,,16,
720,2010,36,31,19,11,31,18,,,16,
721,2010,36,31,19,11,27,14,,40,15,
722,2010,36,31,19,11,27,14,,,17,
723,2010,36,31,19,11,27,14,37,37,20,
724,2010,36,31,19,11,27,14,,,21,
725,2010,36,31,19,11,27,14,,,18,
726,2010,36,31,19,11,27,14,26,37,20,
727,2010,36,31,19,11,27,14,,,22,
728,2010,36,31,19,11,27,14,,,16,
729,2010,36,31,19,11,27,14,,,16,
730,2010,36,31,19,11,32,13,,40,15,
731,2010,36,31,19,11,32,13,,,17,
732,2010,36,31,19,11,32,13,37,37,20,
733,2010,36,31,19,11,32,13,,,21,
734,2010,36,31,19,11,32,13,,,18,
735,2010,36,31,19,11,32,13,26,37,20,
736,2010,36,31,19,11,32,13,,,22,
737,2010,36,31,19,11,32,13,,,16,
738,2010,36,31,19,11,32,13,,,16,
739,2010,36,31,19,11,34,18,,40,15,
740,2010,36,31,19,11,34,18,,,17,
741,2010,36,31,19,11,34,18,37,37,20,
742,2010,36,31,19,11,34,18,,,21,
743,2010,36,31,19,11,34,18,,,18,
744,2010,36,31,19,11,34,18,26,37,20,
745,2010,36,31,19,11,34,18,,,22,
746,2010,36,31,19,11,34,18,,,16,
747,2010,36,31,19,11,34,18,,,16,
748,2010,36,31,19,11,31,9,,40,15,
749,2010,36,31,19,11,31,9,,,17,
750,2010,36,31,19,11,31,9,37,37,20,
751,2010,36,31,19,11,31,9,,,21,
752,2010,36,31,19,11,31,9,,,18,
753,2010,36,31,19,11,31,9,26,37,20,
754,2010,36,31,19,11,31,9,,,22,
755,2010,36,31,19,11,31,9,,,16,
756,2010,36,31,19,11,31,9,,,16,
757,2010,36,31,19,11,23,16,,40,15,
758,2010,36,31,19,11,23,16,,,17,
759,2010,36,31,19,11,23,16,37,37,20,
760,2010,36,31,19,11,23,16,,,21,
761,2010,36,31,19,11,23,16,,,18,
762,2010,36,31,19,11,23,16,26,37,20,
763,2010,36,31,19,11,23,16,,,22,
764,2010,36,31,19,11,23,16,,,16,
765,2010,36,31,19,11,23,16,,,16,
766,2010,36,34,25,9,36,7,,40,15,
767,2010,36,34,25,9,36,7,,,17,
768,2010,36,34,25,9,36,7,37,37,20,
769,2010,36,34,25,9,36,7,,,21,
770,2010,36,34,25,9,36,7,,,18,
771,2010,36,34,25,9,36,7,26,37,20,
772,2010,36,34,25,9,36,7,,,22,
773,2010,36,34,25,9,36,7,,,16,
774,2010,36,34,25,9,36,7,,,16,
775,2010,36,34,25,9,27,13,,40,15,
776,2010,36,34,25,9,27,13,,,17,
777,2010,36,34,25,9,27,13,37,37,20,
778,2010,36,34,25,9,27,13,,,21,
779,2010,36,34,25,9,27,13,,,18,
780,2010,36,34,25,9,27,13,26,37,20,
781,2010,36,34,25,9,27,13,,,22,
782,2010,36,34,25,9,27,13,,,16,
783,2010,36,34,25,9,27,13,,,16,
784,2010,36,34,25,9,35,13,,40,15,
785,2010,36,34,25,9,35,13,,,17,
786,2010,36,34,25,9,35,13,37,37,20,
787,2010,36,34,25,9,35,13,,,21,
788,2010,36,34,25,9,35,13,,,18,
789,2010,36,34,25,9,35,13,26,37,20,
790,2010,36,34,25,9,35,13,,,22,
791,2010,36,34,25,9,35,13,,,16,
792,2010,36,34,25,9,35,13,,,16,
793,2010,36,34,25,9,31,18,,40,15,
794,2010,36,34,25,9,31,18,,,17,
795,2010,36,34,25,9,31,18,37,37,20,
796,2010,36,34,25,9,31,18,,,21,
797,2010,36,34,25,9,31,18,,,18,
798,2010,36,34,25,9,31,18,26,37,20,
799,2010,36,34,25,9,31,18,,,22,
800,2010,36,34,25,9,31,18,,,16,
801,2010,36,34,25,9,31,18,,,16,
802,2010,36,34,25,9,27,14,,40,15,
803,2010,36,34,25,9,27,14,,,17,
804,2010,36,34,25,9,27,14,37,37,20,
805,2010,36,34,25,9,27,14,,,21,
806,2010,36,34,25,9,27,14,,,18,
807,2010,36,34,25,9,27,14,26,37,20,
808,2010,36,34,25,9,27,14,,,22,
809,2010,36,34,25,9,27,14,,,16,
810,2010,36,34,25,9,27,14,,,16,
811,2010,36,34,25,9,32,13,,40,15,
812,2010,36,34,25,9,32,13,,,17,
813,2010,36,34,25,9,32,13,37,37,20,
814,2010,36,34,25,9,32,13,,,21,
815,2010,36,34,25,9,32,13,,,18,
816,2010,36,34,25,9,32,13,26,37,20,
817,2010,36,34,25,9,32,13,,,22,
818,2010,36,34,25,9,32,13,,,16,
819,2010,36,34,25,9,32,13,,,16,
820,2010,36,34,25,9,34,18,,40,15,
821,2010,36,34,25,9,34,18,,,17,
822,2010,36,34,25,9,34,18,37,37,20,
823,2010,36,34,25,9,34,18,,,21,
824,2010,36,34,25,9,34,18,,,18,
825,2010,36,34,25,9,34,18,26,37,20,
826,2010,36,34,25,9,34,18,,,22,
827,2010,36,34,25,9,34,18,,,16,
828,2010,36,34,25,9,34,18,,,16,
829,2010,36,34,25,9,31,9,,40,15,
830,2010,36,34,25,9,31,9,,,17,
831,2010,36,34,25,9,31,9,37,37,20,
832,2010,36,34,25,9,31,9,,,21,
833,2010,36,34,25,9,31,9,,,18,
834,2010,36,34,25,9,31,9,26,37,20,
835,2010,36,34,25,9,31,9,,,22,
836,2010,36,34,25,9,31,9,,,16,
837,2010,36,34,25,9,31,9,,,16,
838,2010,36,34,25,9,23,16,,40,15,
839,2010,36,34,25,9,23,16,,,17,
840,2010,36,34,25,9,23,16,37,37,20,
841,2010,36,34,25,9,23,16,,,21,
842,2010,36,34,25,9,23,16,,,18,
843,2010,36,34,25,9,23,16,26,37,20,
844,2010,36,34,25,9,23,16,,,22,
845,2010,36,34,25,9,23,16,,,16,
846,2010,36,34,25,9,23,16,,,16,
847,2010,31,32,13,7,36,7,,40,15,
848,2010,31,32,13,7,36,7,,,17,
849,2010,31,32,13,7,36,7,37,37,20,
850,2010,31,32,13,7,36,7,,,21,
851,2010,31,32,13,7,36,7,,,18,
852,2010,31,32,13,7,36,7,26,37,20,
853,2010,31,32,13,7,36,7,,,22,
854,2010,31,32,13,7,36,7,,,16,
855,2010,31,32,13,7,36,7,,,16,
856,2010,31,32,13,7,27,13,,40,15,
857,2010,31,32,13,7,27,13,,,17,
858,2010,31,32,13,7,27,13,37,37,20,
859,2010,31,32,13,7,27,13,,,21,
860,2010,31,32,13,7,27,13,,,18,
861,2010,31,32,13,7,27,13,26,37,20,
862,2010,31,32,13,7,27,13,,,22,
863,2010,31,32,13,7,27,13,,,16,
864,2010,31,32,13,7,27,13,,,16,
865,2010,31,32,13,7,35,13,,40,15,
866,2010,31,32,13,7,35,13,,,17,
867,2010,31,32,13,7,35,13,37,37,20,
868,2010,31,32,13,7,35,13,,,21,
869,2010,31,32,13,7,35,13,,,18,
870,2010,31,32,13,7,35,13,26,37,20,
871,2010,31,32,13,7,35,13,,,22,
872,2010,31,32,13,7,35,13,,,16,
873,2010,31,32,13,7,35,13,,,16,
874,2010,31,32,13,7,31,18,,40,15,
875,2010,31,32,13,7,31,18,,,17,
876,2010,31,32,13,7,31,18,37,37,20,
877,2010,31,32,13,7,31,18,,,21,
878,2010,31,32,13,7,31,18,,,18,
879,2010,31,32,13,7,31,18,26,37,20,
880,2010,31,32,13,7,31,18,,,22,
881,2010,31,32,13,7,31,18,,,16,
882,2010,31,32,13,7,31,18,,,16,
883,2010,31,32,13,7,27,14,,40,15,
884,2010,31,32,13,7,27,14,,,17,
885,2010,31,32,13,7,27,14,37,37,20,
886,2010,31,32,13,7,27,14,,,21,
887,2010,31,32,13,7,27,14,,,18,
888,2010,31,32,13,7,27,14,26,37,20,
889,2010,31,32,13,7,27,14,,,22,
890,2010,31,32,13,7,27,14,,,16,
891,2010,31,32,13,7,27,14,,,16,
892,2010,31,32,13,7,32,13,,40,15,
893,2010,31,32,13,7,32,13,,,17,
894,2010,31,32,13,7,32,13,37,37,20,
895,2010,31,32,13,7,32,13,,,21,
896,2010,31,32,13,7,32,13,,,18,
897,2010,31,32,13,7,32,13,26,37,20,
898,2010,31,32,13,7,32,13,,,22,
899,2010,31,32,13,7,32,13,,,16,
900,2010,31,32,13,7,32,13,,,16,
901,2010,31,32,13,7,34,18,,40,15,
902,2010,31,32,13,7,34,18,,,17,
903,2010,31,32,13,7,34,18,37,37,20,
904,2010,31,32,13,7,34,18,,,21,
905,2010,31,32,13,7,34,18,,,18,
906,2010,31,32,13,7,34,18,26,37,20,
907,2010,31,32,13,7,34,18,,,22,
908,2010,31,32,13,7,34,18,,,16,
909,2010,31,32,13,7,34,18,,,16,
910,2010,31,32,13,7,31,9,,40,15,
911,2010,31,32,13,7,31,9,,,17,
912,2010,31,32,13,7,31,9,37,37,20,
913,2010,31,32,13,7,31,9,,,21,
914,2010,31,32,13,7,31,9,,,18,
915,2010,31,32,13,7,31,9,26,37,20,
916,2010,31,32,13,7,31,9,,,22,
917,2010,31,32,13,7,31,9,,,16,
918,2010,31,32,13,7,31,9,,,16,
919,2010,31,32,13,7,23,16,,40,15,
920,2010,31,32,13,7,23,16,,,17,
921,2010,31,32,13,7,23,16,37,37,20,
922,2010,31,32,13,7,23,16,,,21,
923,2010,31,32,13,7,23,16,,,18,
924,2010,31,32,13,7,23,16,26,37,20,
925,2010,31,32,13,7,23,16,,,22,
926,2010,31,32,13,7,23,16,,,16,
927,2010,31,32,13,7,23,16,,,16,
928,2010,29,22,20,12,36,7,,40,15,
929,2010,29,22,20,12,36,7,,,17,
930,2010,29,22,20,12,36,7,37,37,20,
931,2010,29,22,20,12,36,7,,,21,
932,2010,29,22,20,12,36,7,,,18,
933,2010,29,22,20,12,36,7,26,37,20,
934,2010,29,22,20,12,36,7,,,22,
935,2010,29,22,20,12,36,7,,,16,
936,2010,29,22,20,12,36,7,,,16,
937,2010,29,22,20,12,27,13,,40,15,
938,2010,29,22,20,12,27,13,,,17,
939,2010,29,22,20,12,27,13,37,37,20,
940,2010,29,22,20,12,27,13,,,21,
941,2010,29,22,20,12,27,13,,,18,
942,2010,29,22,20,12,27,13,26,37,20,
943,2010,29,22,20,12,27,13,,,22,
944,2010,29,22,20,12,27,13,,,16,
945,2010,29,22,20,12,27,13,,,16,
946,2010,29,22,20,12,35,13,,40,15,
947,2010,29,22,20,12,35,13,,,17,
948,2010,29,22,20,12,35,13,37,37,20,
949,2010,29,22,20,12,35,13,,,21,
950,2010,29,22,20,12,35,13,,,18,
951,2010,29,22,20,12,35,13,26,37,20,
952,2010,29,22,20,12,35,13,,,22,
953,2010,29,22,20,12,35,13,,,16,
954,2010,29,22,20,12,35,13,,,16,
955,2010,29,22,20,12,31,18,,40,15,
956,2010,29,22,20,12,31,18,,,17,
957,2010,29,22,20,12,31,18,37,37,20,
958,2010,29,22,20,12,31,18,,,21,
959,2010,29,22,20,12,31,18,,,18,
960,2010,29,22,20,12,31,18,26,37,20,
961,2010,29,22,20,12,31,18,,,22,
962,2010,29,22,20,12,31,18,,,16,
963,2010,29,22,20,12,31,18,,,16,
964,2010,29,22,20,12,27,14,,40,15,
965,2010,29,22,20,12,27,14,,,17,
966,2010,29,22,20,12,27,14,37,37,20,
967,2010,29,22,20,12,27,14,,,21,
968,2010,29,22,20,12,27,14,,,18,
969,2010,29,22,20,12,27,14,26,37,20,
970,2010,29,22,20,12,27,14,,,22,
971,2010,29,22,20,12,27,14,,,16,
972,2010,29,22,20,12,27,14,,,16,
973,2010,29,22,20,12,32,13,,40,15,
974,2010,29,22,20,12,32,13,,,17,
975,2010,29,22,20,12,32,13,37,37,20,
976,2010,29,22,20,12,32,13,,,21,
977,2010,29,22,20,12,32,13,,,18,
978,2010,29,22,20,12,32,13,26,37,20,
979,2010,29,22,20,12,32,13,,,22,
980,2010,29,22,20,12,32,13,,,16,
981,2010,29,22,20,12,32,13,,,16,
982,2010,29,22,20,12,34,18,,40,15,
983,2010,29,22,20,12,34,18,,,17,
984,2010,29,22,20,12,34,18,37,37,20,
985,2010,29,22,20,12,34,18,,,21,
986,2010,29,22,20,12,34,18,,,18,
987,2010,29,22,20,12,34,18,26,37,20,
988,2010,29,22,20,12,34,18,,,22,
989,2010,29,22,20,12,34,18,,,16,
990,2010,29,22,20,12,34,18,,,16,
991,2010,29,22,20,12,31,9,,40,15,
992,2010,29,22,20,12,31,9,,,17,
993,2010,29,22,20,12,31,9,37,37,20,
994,2010,29,22,20,12,31,9,,,21,
995,2010,29,22,20,12,31,9,,,18,
996,2010,29,22,20,12,31,9,26,37,20,
997,2010,29,22,20,12,31,9,,,22,
998,2010,29,22,20,12,31,9,,,16,
999,2010,29,22,20,12,31,9,,,16,
1000,2010,29,22,20,12,23,16,,40,15,
1001,2010,29,22,20,12,23,16,,,17,
1002,2010,29,22,20,12,23,16,37,37,20,
1003,2010,29,22,20,12,23,16,,,21,
1004,2010,29,22,20,12,23,16,,,18,
1005,2010,29,22,20,12,23,16,26,37,20,
1006,2010,29,22,20,12,23,16,,,22,
1007,2010,29,22,20,12,23,16,,,16,
1008,2010,29,22,20,12,23,16,,,16,
1009,2009,31,23,18,13,25,16,,21,18,
1010,2009,31,23,18,13,25,16,,,21,
1011,2009,31,23,18,13,25,16,,,16,
1012,2009,31,23,18,13,34,12,,21,18,
1013,2009,31,23,18,13,34,12,,,21,
1014,2009,31,23,18,13,34,12,,,16,
1015,2009,31,23,18,13,35,10,,21,18,
1016,2009,31,23,18,13,35,10,,,21,
1017,2009,31,23,18,13,35,10,,,16,
1018,2009,38,30,14,10,25,16,,21,18,
1019,2009,38,30,14,10,25,16,,,21,
1020,2009,38,30,14,10,25,16,,,16,
1021,2009,38,30,14,10,34,12,,21,18,
1022,2009,38,30,14,10,34,12,,,21,
1023,2009,38,30,14,10,34,12,,,16,
1024,2009,38,30,14,10,35,10,,21,18,
1025,2009,38,30,14,10,35,10,,,21,
1026,2009,38,30,14,10,35,10,,,16,
1027,2009,42,34,13,8,25,16,,21,18,
1028,2009,42,34,13,8,25,16,,,21,
1029,2009,42,34,13,8,25,16,,,16,
1030,2009,42,34,13,8,34,12,,21,18,
1031,2009,42,34,13,8,34,12,,,21,
1032,2009,42,34,13,8,34,12,,,16,
1033,2009,42,34,13,8,35,10,,21,18,
1034,2009,42,34,13,8,35,10,,,21,
1035,2009,42,34,13,8,35,10,,,16,
1036,2008,36,28,28,17,30,22,,,22,
1037,2008,36,28,28,17,30,22,34,28,30,
1038,2008,36,28,28,17,30,22,,,18,
1039,2008,36,28,28,17,34,31,,,22,
1040,2008,36,28,28,17,34,31,34,28,30,
1041,2008,36,28,28,17,34,31,,,18,
1042,2008,36,28,28,17,12,19,,,22,
1043,2008,36,28,28,17,12,19,34,28,30,
1044,2008,36,28,28,17,12,19,,,18,
1045,2008,37,34,48,28,30,22,,,22,
1046,2008,37,34,48,28,30,22,34,28,30,
1047,2008,37,34,48,28,30,22,,,18,
1048,2008,37,34,48,28,34,31,,,22,
1049,2008,37,34,48,28,34,31,34,28,30,
1050,2008,37,34,48,28,34,31,,,18,
1051,2008,37,34,48,28,12,19,,,22,
1052,2008,37,34,48,28,12,19,34,28,30,
1053,2008,37,34,48,28,12,19,,,18,
1054,2008,16,12,26,12,30,22,,,22,
1055,2008,16,12,26,12,30,22,34,28,30,
1056,2008,16,12,26,12,30,22,,,18,
1057,2008,16,12,26,12,34,31,,,22,
1058,2008,16,12,26,12,34,31,34,28,30,
1059,2008,16,12,26,12,34,31,,,18,
1060,2008,16,12,26,12,12,19,,,22,
1061,2008,16,12,26,12,12,19,34,28,30,
1062,2008,16,12,26,12,12,19,,,18,
1063,2007,14,21,38,28,18,31,,11,25,
1064,2007,14,21,38,28,18,31,35,20,32,
1065,2007,14,21,38,28,22,43,,11,25,
1066,2007,14,21,38,28,22,43,35,20,32,
1067,2007,15,25,41,45,18,31,,11,25,
1068,2007,15,25,41,45,18,31,35,20,32,
1069,2007,15,25,41,45,22,43,,11,25,
1070,2007,15,25,41,45,22,43,35,20,32,
1071,2006,14,22,50,51,20,50,,,31,
1072,2006,14,22,50,51,20,50,,,31,
1073,2006,14,22,50,51,20,50,,26,36,
1074,2006,14,22,50,51,20,50,,19,34,
1075,2006,14,22,50,51,20,50,,,33,
1076,2006,14,22,50,51,20,44,,,31,
1077,2006,14,22,50,51,20,44,,,31,
1078,2006,14,22,50,51,20,44,,26,36,
1079,2006,14,22,50,51,20,44,,19,34,
1080,2006,14,22,50,51,20,44,,,33,
1081,2006,14,22,50,51,20,53,,,31,
1082,2006,14,22,50,51,20,53,,,31,
1083,2006,14,22,50,51,20,53,,26,36,
1084,2006,14,22,50,51,20,53,,19,34,
1085,2006,14,22,50,51,20,53,,,33,
1086,2006,14,22,50,51,23,51,,,31,
1087,2006,14,22,50,51,23,51,,,31,
1088,2006,14,22,50,51,23,51,,26,36,
1089,2006,14,22,50,51,23,51,,19,34,
1090,2006,14,22,50,51,23,51,,,33,
1091,2006,14,22,50,51,20,44,,,31,
1092,2006,14,22,50,51,20,44,,,31,
1093,2006,14,22,50,51,20,44,,26,36,
1094,2006,14,22,50,51,20,44,,19,34,
1095,2006,14,22,50,51,20,44,,,33,
1096,2006,11,23,44,44,20,50,,,31,
1097,2006,11,23,44,44,20,50,,,31,
1098,2006,11,23,44,44,20,50,,26,36,
1099,2006,11,23,44,44,20,50,,19,34,
1100,2006,11,23,44,44,20,50,,,33,
1101,2006,11,23,44,44,20,44,,,31,
1102,2006,11,23,44,44,20,44,,,31,
1103,2006,11,23,44,44,20,44,,26,36,
1104,2006,11,23,44,44,20,44,,19,34,
1105,2006,11,23,44,44,20,44,,,33,
1106,2006,11,23,44,44,20,53,,,31,
1107,2006,11,23,44,44,20,53,,,31,
1108,2006,11,23,44,44,20,53,,26,36,
1109,2006,11,23,44,44,20,53,,19,34,
1110,2006,11,23,44,44,20,53,,,33,
1111,2006,11,23,44,44,23,51,,,31,
1112,2006,11,23,44,44,23,51,,,31,
1113,2006,11,23,44,44,23,51,,26,36,
1114,2006,11,23,44,44,23,51,,19,34,
1115,2006,11,23,44,44,23,51,,,33,
1116,2006,11,23,44,44,20,44,,,31,
1117,2006,11,23,44,44,20,44,,,31,
1118,2006,11,23,44,44,20,44,,26,36,
1119,2006,11,23,44,44,20,44,,19,34,
1120,2006,11,23,44,44,20,44,,,33,
1121,2006,13,23,52,54,20,50,,,31,
1122,2006,13,23,52,54,20,50,,,31,
1123,2006,13,23,52,54,20,50,,26,36,
1124,2006,13,23,52,54,20,50,,19,34,
1125,2006,13,23,52,54,20,50,,,33,
1126,2006,13,23,52,54,20,44,,,31,
1127,2006,13,23,52,54,20,44,,,31,
1128,2006,13,23,52,54,20,44,,26,36,
1129,2006,13,23,52,54,20,44,,19,34,
1130,2006,13,23,52,54,20,44,,,33,
1131,2006,13,23,52,54,20,53,,,31,
1132,2006,13,23,52,54,20,53,,,31,
1133,2006,13,23,52,54,20,53,,26,36,
1134,2006,13,23,52,54,20,53,,19,34,
1135,2006,13,23,52,54,20,53,,,33,
1136,2006,13,23,52,54,23,51,,,31,
1137,2006,13,23,52,54,23,51,,,31,
1138,2006,13,23,52,54,23,51,,26,36,
1139,2006,13,23,52,54,23,51,,19,34,
1140,2006,13,23,52,54,23,51,,,33,
1141,2006,13,23,52,54,20,44,,,31,
1142,2006,13,23,52,54,20,44,,,31,
1143,2006,13,23,52,54,20,44,,26,36,
1144,2006,13,23,52,54,20,44,,19,34,
1145,2006,13,23,52,54,20,44,,,33,
1146,2006,27,21,52,50,20,50,,,31,
1147,2006,27,21,52,50,20,50,,,31,
